;file_name;node;kingdom_best_chatgpt;kingdom_best_chatgpt_score;phylum_best_chatgpt;phylum_best_chatgpt_score;class_best_chatgpt;class_best_chatgpt_score;order_best_chatgpt;order_best_chatgpt_score;family_best_chatgpt;family_best_chatgpt_score;genus_best_chatgpt;genus_best_chatgpt_score;species_best_chatgpt;species_best_chatgpt_score
832;Northern_Humboldt_Current_488;mesozooplankton;Animalia;1.0;Arthropoda;0.75;Maxillopoda;0.38749999999999996;Calanoida;0.5;Acartiidae;0.2375;Acartia;0.25;Acartia tonsa;0.2
833;Northern_Humboldt_Current_488;other cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.2375;Octopodidae;0.225;Octopus;0.225;Octopus mimus;0.2125
834;Northern_Humboldt_Current_488;other large pelagics;Animalia;0.99;Chordata;0.99;Actinopterygii;0.98;Scombriformes;0.9375;Scombridae;0.99;Thunnus;0.49;Thunnus albacares;0.245
835;Northern_Humboldt_Current_488;other small pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;0.75;Engraulis;0.75;Engraulis ringens;0.5
836;Northern_Humboldt_Current_488;pinnipeds;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;0.75;Otaria;0.5;flavescens;0.25
837;Northern_Humboldt_Current_488;sardine;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.9749999999999999;Sardinops;0.95;Sardinops sagax;0.72
838;Northern_Humboldt_Current_488;sea robin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.75;Triglidae;0.975;Prionotus;0.75;Prionotus stephanophrys;0.1625
839;Northern_Humboldt_Current_488;seabirds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.25;Sulidae;0.25;Sula;0.25;variegata;0.25
840;Northern_Humboldt_Current_488;small demersals;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.2;Sciaenidae;0.25;Cilus;0.25;Cilus gilberti;0.25
841;Northern_Humboldt_Current_488;small hake;Animalia;0.9875;Chordata;0.9875;Actinopterygii;0.9875;Gadiformes;0.9875;Merlucciidae;0.9774999999999999;Merluccius;0.9875;Merluccius gayi;0.5
842;Portofino_731;Amberjack & dentex +;Animalia;0.5;Chordata;0.5;Actinopterygii;0.5;Carangiformes;0.475;Carangidae;0.5;Seriola;0.5;Seriola dumerili;0.25
843;Portofino_731;Cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;;;;;;;;
844;Portofino_731;Decapods +;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;;;;;;
845;Portofino_731;Detritus;;;;;;;;;;;;;;
846;Portofino_731;Diplodus +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.75;Sparidae;1.0;Diplodus;1.0;Diplodus sargus;0.25
847;Portofino_731;Dolphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.45;Delphinidae;0.975;Tursiops;0.5;Tursiops truncatus;0.25
848;Portofino_731;Dusky grouper - large;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.95;Serranidae;0.98;Epinephelus;1.0;Epinephelus marginatus;0.5
849;Portofino_731;Dusky grouper - medium;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9175;Serranidae;0.975;Epinephelus;1.0;Epinephelus marginatus;0.5
850;Portofino_731;Dusky grouper - small;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9950000000000001;Perciformes;0.945;Serranidae;0.9950000000000001;Epinephelus;0.9950000000000001;Epinephelus marginatus;0.75
851;Portofino_731;Echinoderms +;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.75;Parechinidae;0.925;Paracentrotus;0.75;Paracentrotus lividus;0.5
852;Portofino_731;Gobies +;Animalia;0.98;Chordata;0.98;Actinopterygii;0.98;Gobiiformes;0.97;Gobiidae;0.97;Gobius;0.475;niger;0.23
853;Portofino_731;Gorgonians;Animalia;1.0;Cnidaria;1.0;Anthozoa;1.0;Alcyonacea;0.725;Plexauridae;0.2375;Paramuricea;0.45;Paramuricea clavata;0.45
854;Portofino_731;Horse mackerels +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.5;Carangidae;1.0;Trachurus;1.0;Trachurus trachurus;0.5
855;Portofino_731;Large-scaled scorpionfishes +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.95;Scorpaenidae;1.0;Scorpaena;1.0;Scorpaena scrofa;0.5
856;Portofino_731;Macrofauna +;Animalia;1.0;Mollusca;0.75;Bivalvia;0.75;Mytilida;0.5;Mytilidae;0.5;Mytilus;0.5;Mytilus galloprovincialis;0.25
857;Portofino_731;Meiofauna;Animalia;1.0;Nematoda;0.5;Adenophorea;0.125;"Monhysterida; Harpacticoida; Chaetonotida; Kinorhyncha";0.15;"Monhysteridae; Tisbidae; Chaetonotidae; Kinorhynchidae";0.225;"Monhystera; Tisbe; Chaetonotus; Echinoderes";0.2375;;
858;Portofino_731;Mullets;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;0.9825;Mugilidae;0.9849999999999999;Mugil;0.475;Mugil cephalus;0.245
859;Portofino_731;Pagellus;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.75;Sparidae;1.0;Pagellus;1.0;erythrinus;0.25
860;Portofino_731;Phytoplankton;Chromista;0.345;Haptophyta;0.245;Prymnesiophyceae;0.235;Thalassiosirales;0.2325;Thalassiosiraceae;0.23;Phaeocystis;0.245;Thalassiosira pseudonana;0.2425
861;Portofino_731;Posidonia;Plantae;1.0;Tracheophyta;0.7324999999999999;Liliopsida;0.705;Alismatales;0.98;Posidoniaceae;0.9874999999999999;Posidonia;0.99;Posidonia oceanica;0.75
862;Portofino_731;Salema - adults;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.95;Sparidae;1.0;Sarpa;1.0;Sarpa salpa;1.0
863;Portofino_731;Salema - juveniles;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.95;Sparidae;1.0;Sarpa;1.0;Sarpa salpa;1.0
864;Portofino_731;Sand smelts +;Animalia;0.985;Chordata;0.985;Actinopterygii;0.9749999999999999;Atheriniformes;0.96;Atherinidae;0.9749999999999999;Atherina;0.9675;Atherina boyeri;0.7424999999999999
865;Portofino_731;Scorpionfishes & combers +;Animalia;0.25;Chordata;0.25;Actinopterygii;0.25;Scorpaeniformes, Perciformes;0.15;Scorpaenidae, Serranidae;0.225;Scorpaena, Serranus;0.225;;
866;Portofino_731;Sea urchins;Animalia;1.0;Echinodermata;1.0;Echinoidea;1.0;Camarodonta;0.15;Parechinidae;0.2;Paracentrotus;0.475;Paracentrotus lividus;0.5
867;Portofino_731;Sea worms;Animalia;1.0;Annelida;1.0;Polychaeta;0.9375;Phyllodocida;0.7124999999999999;Nereididae;1.0;Hediste;0.475;Hediste diversicolor;0.5
868;Portofino_731;Seaweeds;Chromista;0.675;Ochrophyta;0.75;Phaeophyceae;0.74;Fucales;0.49;Fucaceae;0.23;Ericaria;0.2375;Ericaria amentacea;0.2375
869;Portofino_731;Small tunas +;Animalia;0.9924999999999999;Chordata;0.9924999999999999;Actinopterygii;0.96;Scombriformes;0.9125;Scombridae;0.96;Auxis;0.245;Auxis rochei;0.2475
870;Portofino_731;Stripped red mullets +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.95;Mullidae;1.0;Mullus;1.0;Mullus surmuletus;0.75
871;Portofino_731;Suspensivores +;Animalia;1.0;Mollusca;0.25;Bivalvia;0.25;Mytilida;0.25;Mytilidae;0.25;Mytilus;0.25;Mytilus galloprovincialis;0.25
872;Portofino_731;Wrasses +;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Labriformes;0.6875;Labridae;1.0;Symphodus;0.25;melops;0.25
873;Portofino_731;Zooplankton - large;Animalia;1.0;Arthropoda;1.0;Copepoda;0.7424999999999999;Calanoida;0.735;Calanidae;0.735;Calanus;0.7424999999999999;Calanus helgolandicus;0.475
874;Portofino_731;Zooplankton - small;Animalia;1.0;Arthropoda;1.0;Copepoda;1.0;Cyclopoida;0.7424999999999999;Oithonidae;0.7124999999999999;Oithona;0.7124999999999999;Oithona similis;0.45
875;Ria_Formosa_125;Annelida;Animalia;1.0;Annelida;1.0;Polychaeta;0.95;Phyllodocida;0.5;Nereididae;0.5;Hediste;0.5;Hediste diversicolor;0.5
876;Ria_Formosa_125;Benthic ff;Animalia;1.0;Chordata;0.475;Actinopterygii;0.475;Decapoda;0.25;Portunidae;0.25;Carcinus;0.25;Carcinus maenas;0.25
877;Ria_Formosa_125;Bivalvia;Animalia;0.98;Mollusca;0.98;Bivalvia;0.98;;;;;;;;
878;Ria_Formosa_125;Crustacea;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.75;Decapoda;0.5;Portunidae;0.5;Carcinus;0.5;Carcinus maenas;0.5
879;Ria_Formosa_125;Detritivorous f;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Mugiliformes;0.735;Mugilidae;0.75;Mugil;0.5;Mugil cephalus;0.25
880;Ria_Formosa_125;Detritus;;;;;;;;;;;;;;
881;Ria_Formosa_125;Gasteropoda;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Neogastropoda;0.2375;Nassariidae;0.2375;Nassarius;0.2375;Nassarius reticulatus;0.225
882;Ria_Formosa_125;Pelagic-benthic ff;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Mugiliformes;0.25;Mugilidae;0.25;Mugil;0.25;Mugil cephalus;0.25
883;Ria_Formosa_125;Phytoplankton;Chromista;0.675;Bacillariophyta;0.475;Bacillariophyceae;0.4125;Thalassiosirales;0.475;Thalassiosiraceae;0.2375;Skeletonema;0.2375;Thalassiosira pseudonana;0.225
884;Ria_Formosa_125;Planktonic f;Animalia;1.0;Chordata;0.5;Actinopterygii;0.5;Calanoida;0.25;Acartiidae;0.25;Acartia;0.2475;Acartia tonsa;0.2475
885;Ria_Formosa_125;S. auratus;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.7124999999999999;Sparidae;1.0;Sparus;0.75;Sparus aurata;0.5
886;Ria_Formosa_125;S. cantharus;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Spariformes;0.5;Sparidae;0.75;Spondyliosoma;0.75;Spondyliosoma cantharus;0.5
887;Ria_Formosa_125;Small b-p ff;Animalia;1.0;Mollusca;0.5;Bivalvia;0.5;Venerida;0.475;Atherinidae;0.2475;Cerastoderma;0.2475;Cerastoderma edule;0.2475
888;Ria_Formosa_125;Zooplankton;Animalia;1.0;Arthropoda;0.75;Copepoda;0.5;Calanoida;0.5;Acartiidae;0.25;Acartia;0.25;Acartia clausi;0.25
889;Sierra_Leone_137;Baleen whales;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.7124999999999999;Balaenopteridae;0.25;Balaenoptera;0.25;;
890;Sierra_Leone_137;Benthos;Animalia;1.0;Mollusca;0.25;Bivalvia;0.25;Phyllodocida;0.25;Nereididae;0.25;Nereis;0.2;Nereis diversicolor;0.1
891;Sierra_Leone_137;Bongo shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.5;Ethmalosa;0.75;Ethmalosa fimbriata;0.5
892;Sierra_Leone_137;Carnivorous zooplankton;Animalia;1.0;Arthropoda;0.5;Copepoda;0.4625;Calanoida;0.25;Sagittidae;0.25;Sagitta;0.25;Sagitta enflata;0.25
893;Sierra_Leone_137;Catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Siluriformes;1.0;Ariidae;0.75;Carlarius;0.25;Carlarius heudelotii;0.25
894;Sierra_Leone_137;Cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Octopoda;0.2375;Octopodidae;0.2375;Octopus;0.2375;Octopus vulgaris;0.22
895;Sierra_Leone_137;Croackers;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;1.0;Sciaenidae;1.0;Pseudotolithus;0.75;Pseudotolithus senegallus;0.225
896;Sierra_Leone_137;Crustaceans;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;0.25;Penaeidae;0.25;Euphausia;0.25;Penaeus notialis;0.225
897;Sierra_Leone_137;Detritus;;;;;;;;;;;;;;
898;Sierra_Leone_137;Gaint African Threadfin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.675;Polynemidae;1.0;Polydactylus;1.0;Polydactylus quadrifilis;0.75
899;Sierra_Leone_137;Groupers;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9;Epinephelidae;0.475;Epinephelus;1.0;Epinephelus aeneus;0.225
900;Sierra_Leone_137;Herbivorous zooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;0.4875;Calanoida;0.5;Paracalanidae;0.2375;Paracalanus;0.25;Paracalanus parvus;0.2375
901;Sierra_Leone_137;Jacks;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.99;Carangidae;1.0;Caranx;1.0;Caranx hippos;0.75
902;Sierra_Leone_137;L Coastal Sharks and Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.735;Carcharhiniformes;0.7324999999999999;Carcharhinidae;0.495;Carcharhinus;0.495;Carcharhinus limbatus;0.24
903;Sierra_Leone_137;L Deep Sharks and Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Squaliformes;0.2375;Centrophoridae, Somniosidae, Etmopteridae, Squalidae, Carcharhinidae;0.2125;Centrophorus, Centroscymnus, Etmopterus, Squalus, Prionace;0.2125;;
904;Sierra_Leone_137;Large Bathydem predators;Animalia;1.0;Chordata;1.0;Actinopterygii;0.7475;Gadiformes;0.25;Serranidae;0.25;Epinephelus;0.25;Epinephelus aeneus;0.23
905;Sierra_Leone_137;Large Bathypelagic predators;Animalia;0.99;Chordata;0.99;Actinopterygii;0.97;Stomiiformes;0.475;Alepisauridae;0.24;Alepisaurus;0.2375;Alepisaurus ferox;0.2425
906;Sierra_Leone_137;Large Tuna;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.7124999999999999;Scombridae;1.0;Thunnus;0.75;Thunnus albacares;0.25
907;Sierra_Leone_137;Large demersal invert feeders;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Perciformes;0.675;Mullidae;0.25;Upeneus;0.25;Upeneus africanus;0.25
908;Sierra_Leone_137;Large demersal predators;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.45;Lutjanidae, Serranidae;0.2375;Lutjanus, Epinephelus;0.2375;agennes, aeneus;0.225
909;Sierra_Leone_137;Large pelagic predators;Animalia;0.9725;Chordata;0.9725;Actinopterygii;0.9725;Scombriformes;0.7124999999999999;Scombridae;0.7475;Thunnus;0.7475;Thunnus albacares;0.4975
910;Sierra_Leone_137;Lesser African Threadfin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.45;Polynemidae;1.0;Galeoides;0.75;Galeoides decadactylus;0.5
911;Sierra_Leone_137;M Bathypelagic invert feeders;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Stomiiformes;0.4825;Gonostomatidae;0.49;Histioteuthis;0.25;Histioteuthis reversa;0.225
912;Sierra_Leone_137;M Coastal Sharks and Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.7375;Carcharhiniformes;0.75;Carcharhinidae;0.245;Carcharhinus;0.245;Carcharhinus leucas;0.2375
913;Sierra_Leone_137;M Deep Sharks and Rays;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Squaliformes;0.7124999999999999;Centrophoridae;0.475;Centrophorus;0.475;Centrophorus granulosus;0.475
914;Sierra_Leone_137;Medium demersal invert feeders;Animalia;1.0;Chordata;1.0;Actinopterygii;0.99;Pleuronectiformes;0.49;Soleidae;0.485;Solea;0.485;Solea senegalensis;0.5
915;Sierra_Leone_137;Medium demersal predators;Animalia;0.75;Chordata;0.75;Actinopterygii;0.75;Perciformes;0.3125;Merlucciidae;0.25;Merluccius;0.25;Merluccius polli;0.25
916;Sierra_Leone_137;Mesopelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;0.7275;Myctophidae;0.7275;Maurolicus;0.245;Maurolicus muelleri;0.1875
917;Sierra_Leone_137;Mullets and other herbivores;Animalia;1.0;Chordata;0.99;Actinopterygii;0.99;Mugiliformes;0.97;Mugilidae;0.98;Mugil;0.7275;Mugil cephalus;0.48
918;Sierra_Leone_137;Primary producers;Chromista;0.7;Bacillariophyta;0.5;Bacillariophyceae;0.4875;Thalassiosirales;0.7124999999999999;Thalassiosiraceae;0.475;Thalassiosira;0.5;Thalassiosira weissflogii;0.2375
919;Sierra_Leone_137;Royal Threadfin;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.45;Polynemidae;0.9625;Polydactylus;0.75;Polydactylus quadrifilis;0.5
920;Sierra_Leone_137;SM Bathydem invert feeders;Animalia;1.0;Arthropoda;0.5;Malacostraca;0.5;Decapoda;0.5;Macrouridae;0.25;Parapenaeus;0.25;Parapenaeus longirostris;0.25
921;Sierra_Leone_137;Sardinellas;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.75;Sardinella;0.975;Sardinella aurita;0.475
922;Sierra_Leone_137;Scads and mackerels;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.9374999999999999;Carangidae;1.0;Trachurus;0.725;Trachurus trecae;0.475
923;Sierra_Leone_137;Seabirds;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes, Charadriiformes;0.2375;Sulidae, Phalacrocoracidae, Laridae, Sternidae, Fregatidae;0.225;Sula, Phalacrocorax, Larus, Sterna, Fregata;0.2125;;
924;Sierra_Leone_137;Sickle-and spadefish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.44999999999999996;Ephippidae;0.75;Chaetodipterus;0.4;Chaetodipterus faber;0.25
925;Sierra_Leone_137;Small Bathypelagic predators;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Stomiiformes;1.0;Stomiidae;0.5;Vinciguerria;0.25;Vinciguerria attenuata;0.25
926;Sierra_Leone_137;Small Tuna;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.675;Scombridae;1.0;Katsuwonus;0.25;Katsuwonus pelamis;0.25
927;Sierra_Leone_137;Small demersal invert feeders;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Decapoda;0.25;Mullidae;0.25;Pseudupeneus;0.225;Pseudupeneus prayensis;0.2375
928;Sierra_Leone_137;Small demersal predators;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.25;Merlucciidae;0.25;Merluccius;0.25;Merluccius polli;0.25
929;Sierra_Leone_137;Small pelagic invert feeders;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.75;Sardinella;0.725;Sardinella maderensis;0.245
930;Sierra_Leone_137;Small pelagic predators;Animalia;0.995;Chordata;0.995;Actinopterygii;0.9849999999999999;Scombriformes;0.9400000000000001;Scombridae;0.9849999999999999;Scomber;0.745;Scomber colias;0.5
931;Sierra_Leone_137;Toothed whales and dolphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.675;Delphinidae, Physeteridae;0.225;Tursiops, Delphinus, Physeter, Globicephala, Stenella;0.2375;;
932;Sierra_Leone_137;Turtles;Animalia;0.99;Chordata;0.99;Reptilia;0.98;Testudines;0.98;Cheloniidae, Dermochelyidae;0.23;Chelonia, Caretta, Eretmochelys, Dermochelys, Lepidochelys;0.225;;
933;Strait_of_Georgia_477;Detritus;;;;;;;;;;;;;;
934;Strait_of_Georgia_477;P. cod ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.75;Gadus macrocephalus;0.5
935;Strait_of_Georgia_477;P. cod juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Gadidae;1.0;Gadus;0.74;Gadus macrocephalus;0.495
936;Strait_of_Georgia_477;P. halibut ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.7375;Hippoglossus;0.75;Hippoglossus stenolepis;0.5
937;Strait_of_Georgia_477;P. halibut juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;1.0;Hippoglossus;1.0;Hippoglossus stenolepis;0.75
938;Strait_of_Georgia_477;Pac. Ocean perch;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;1.0;Sebastidae;0.475;Sebastes;1.0;Sebastes alutus;0.75
939;Strait_of_Georgia_477;Pac. hake;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Merlucciidae;0.97;Merluccius;0.9774999999999999;Merluccius productus;0.7375
940;Strait_of_Georgia_477;arrowtooth ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;0.99125;Pleuronectiformes;0.99125;Pleuronectidae;0.9825;Atheresthes;0.9724999999999999;Atheresthes stomias;0.74
941;Strait_of_Georgia_477;arrowtooth juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;0.9850000000000001;Pleuronectidae;0.9850000000000001;Atheresthes;0.975;Atheresthes stomias;0.745
942;Strait_of_Georgia_477;birds demer pisciv;Animalia;1.0;Chordata;1.0;Aves;1.0;Suliformes;0.4875;Phalacrocoracidae;0.25;Morus;0.245;Nannopterum auritum;0.225
943;Strait_of_Georgia_477;birds pelag pisciv;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.25;Alcidae;0.25;Uria;0.25;Uria aalge;0.25
944;Strait_of_Georgia_477;birds zooplanktiv;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.5;Alcidae;0.5;Brachyramphus;0.25;Brachyramphus marmoratus;0.25
945;Strait_of_Georgia_477;bivalves;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Mytilida;0.475;Mytilidae;0.5;Mytilus;0.75;Mytilus trossulus;0.5
946;Strait_of_Georgia_477;carn. zooplankton;Animalia;1.0;Chaetognatha;0.5;Hydrozoa;0.25;Narcomedusae;0.25;Sagittidae;0.475;Sagitta;0.5;Sagitta elegans;0.5
947;Strait_of_Georgia_477;chinook ad.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;0.9849999999999999;Salmonidae;1.0;Oncorhynchus;0.9924999999999999;Oncorhynchus tshawytscha;0.75
948;Strait_of_Georgia_477;chinook juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;0.98;Salmonidae;1.0;Oncorhynchus;1.0;Oncorhynchus tshawytscha;0.75
949;Strait_of_Georgia_477;chum;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9875;Salmoniformes;0.9774999999999999;Salmonidae;1.0;Oncorhynchus;0.9975;Oncorhynchus keta;0.75
950;Strait_of_Georgia_477;coho ad.;Animalia;0.9875;Chordata;0.9875;Actinopterygii;0.9774999999999999;Salmoniformes;0.9524999999999999;Salmonidae;0.9875;Oncorhynchus;0.9875;Oncorhynchus kisutch;0.75
951;Strait_of_Georgia_477;coho juv.;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Salmoniformes;0.9725;Salmonidae;1.0;Oncorhynchus;1.0;Oncorhynchus kisutch;0.75
952;Strait_of_Georgia_477;crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Cancridae;0.475;Cancer;0.425;Cancer productus;0.2
953;Strait_of_Georgia_477;dogfish;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.74;Squaliformes;1.0;Squalidae;1.0;Squalus;1.0;Squalus suckleyi;0.25
954;Strait_of_Georgia_477;echinoderms;Animalia;1.0;Echinodermata;1.0;Multiple (Echinoidea, Asteroidea, Holothuroidea, Ophiuroidea);0.225;Multiple;0.15;Multiple;0.125;Multiple;0.1;Multiple;0.075
955;Strait_of_Georgia_477;flatfish other;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Pleuronectidae;0.45;;;;
956;Strait_of_Georgia_477;herb. zooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;0.75;Calanoida;1.0;Calanidae;0.75;Calanus;0.75;Calanus pacificus;0.4875
957;Strait_of_Georgia_477;herring ad.;Animalia;0.995;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.9975;Clupeidae;0.9975;Clupea;0.9850000000000001;Clupea pallasii;0.7424999999999999
958;Strait_of_Georgia_477;herring juv.;Animalia;0.985;Chordata;0.985;Actinopterygii;0.985;Clupeiformes;0.9775;Clupeidae;0.9775;Clupea;0.9724999999999999;Clupea pallasii;0.74
959;Strait_of_Georgia_477;jellies;Animalia;1.0;Cnidaria;1.0;Scyphozoa;1.0;Semaeostomeae;0.98;Ulmaridae;0.7124999999999999;Aurelia;1.0;Aurelia aurita;0.3
960;Strait_of_Georgia_477;krill;Animalia;1.0;Arthropoda;1.0;Malacostraca;0.9975;Euphausiacea;0.98;Euphausiidae;0.9950000000000001;Euphausia;1.0;Euphausia pacifica;0.7475
961;Strait_of_Georgia_477;large squids;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Oegopsida;0.49;Gonatidae;0.2475;Gonatus;0.2475;Gonatus onyx;0.245
962;Strait_of_Georgia_477;lingcod;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scorpaeniformes;0.245;Hexagrammidae;0.5;Ophiodon;0.9;Ophiodon elongatus;0.725
963;Strait_of_Georgia_477;macrophytes;Plantae;0.74;Tracheophyta;0.475;Liliopsida;0.45;Alismatales;0.475;Zosteraceae;0.475;Zostera;0.49;Zostera marina;0.49
964;Strait_of_Georgia_477;misc. pred. pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.2125;Scombridae;0.1875;;;;
965;Strait_of_Georgia_477;misc. small demersals;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gobiiformes;0.2375;Gobiidae;0.2375;;;;
966;Strait_of_Georgia_477;misc. small pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.5;Clupea;0.5;Clupea pallasii;0.5
967;Strait_of_Georgia_477;myctophids;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;0.95;Myctophidae;1.0;;;;
968;Strait_of_Georgia_477;mysticetae;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.95;Multiple;0.05;Multiple;0.05;Multiple;0.05
969;Strait_of_Georgia_477;odontocetae;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.9375;Multiple;0.05;Multiple;0.05;Multiple;0.05
970;Strait_of_Georgia_477;other benthos;Animalia;0.925;Multiple (Annelida, Arthropoda, Mollusca, Cnidaria);0.2375;Polychaeta;0.2125;Multiple;0.0375;Multiple;0.025;Multiple;0.0125;Multiple;0.005
971;Strait_of_Georgia_477;pelagic sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Lamniformes;0.5;Lamnidae;0.5;Lamna;0.5;Lamna ditropis;0.2375
