;QueryName;Status;FileName;OriginalName;ScientificName;AphiaID;Rank;Kingdom;Phylum;Class;Order;Family;Genus;Species
979;Anoplopoma fimbria;accepted;Strait_of_Georgia_477;sablefish ad.;Anoplopoma fimbria;159463.0;Species;Animalia;Chordata;Teleostei;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria
980;Anoplopoma fimbria;accepted;Strait_of_Georgia_477;sablefish juv.;Anoplopoma fimbria;159463.0;Species;Animalia;Chordata;Teleostei;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria
981;Lamna ditropis;accepted;Strait_of_Georgia_477;salmon shark;Lamna ditropis;271421.0;Species;Animalia;Chordata;Elasmobranchii;Lamniformes;Lamnidae;Lamna;Lamna ditropis
982;Otariidae;accepted;Strait_of_Georgia_477;sea lions;Otariidae;231386.0;Family;Animalia;Chordata;Mammalia;Carnivora;Otariidae;None;Nan
983;Phocidae;accepted;Strait_of_Georgia_477;seals;Phocidae;136976.0;Family;Animalia;Chordata;Mammalia;Carnivora;Phocidae;None;Nan
984;Caridea;accepted;Strait_of_Georgia_477;shrimps;Caridea;106674.0;Infraorder;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan
985;Teuthida;nomen dubium;Strait_of_Georgia_477;small squids;Teuthida;11716.0;Order;Animalia;Mollusca;Cephalopoda;Teuthida;None;None;Nan
986;Oncorhynchus nerka;accepted;Strait_of_Georgia_477;sockeye;Oncorhynchus nerka;254569.0;Species;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus nerka
987;Limanda aspera;accepted;Strait_of_Georgia_477;yellowfin sole;Limanda aspera;254562.0;Species;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Limanda;Limanda aspera
988;Ariidae;accepted;Terminos_Lagoon_243;Ariidae;Ariidae;154659.0;Family;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;None;Nan
989;Benthic autotrophs;Not Found;Terminos_Lagoon_243;Benthic autotrophs;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
990;Brachyura;accepted;Terminos_Lagoon_243;Brachyurans;Brachyura;106673.0;Infraorder;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan
991;Detritus;Not Found;Terminos_Lagoon_243;Detritus;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
992;Engraulidae;accepted;Terminos_Lagoon_243;Engraulidae;Engraulidae;125465.0;Family;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;None;Nan
993;Gerreidae;accepted;Terminos_Lagoon_243;Gerreidae;Gerreidae;151456.0;Family;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;None;Nan
994;Haemulidae;accepted;Terminos_Lagoon_243;Haemulidae;Haemulidae;125538.0;Family;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;None;Nan
995;Lutjanidae;accepted;Terminos_Lagoon_243;Lutjanidae;Lutjanidae;151453.0;Family;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;None;Nan
996;Meiofauna;Not Found;Terminos_Lagoon_243;Meiofauna;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
997;Crustacea;accepted;Terminos_Lagoon_243;Microcrustaceans;Crustacea;1066.0;Subphylum;Animalia;Arthropoda;None;None;None;None;Nan
998;Mollusca;accepted;Terminos_Lagoon_243;Molluscs;Mollusca;51.0;Phylum;Animalia;Mollusca;None;None;None;None;Nan
999;Actinopterygii;accepted;Terminos_Lagoon_243;Other fish;Actinopterygii;10194.0;Gigaclass;Animalia;Chordata;None;None;None;None;Nan
1000;NO_DATA;Not Found;Terminos_Lagoon_243;Other macroinvertebrates;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
1001;Penaeidae;accepted;Terminos_Lagoon_243;Penaeids;Penaeidae;106727.0;Family;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;None;Nan
1002;Phytoplankton;Not Found;Terminos_Lagoon_243;Phytoplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
1003;Polychaeta;accepted;Terminos_Lagoon_243;Polychaetes;Polychaeta;883.0;Class;Animalia;Annelida;Polychaeta;None;None;None;Nan
1004;Sciaenidae;accepted;Terminos_Lagoon_243;Scianidae;Sciaenidae;125558.0;Family;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan
1005;Sparidae;accepted;Terminos_Lagoon_243;Sparidae;Sparidae;125564.0;Family;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;None;Nan
1006;Tetraodontidae;accepted;Terminos_Lagoon_243;Tetraodontidae;Tetraodontidae;125612.0;Family;Animalia;Chordata;Teleostei;Tetraodontiformes;Tetraodontidae;None;Nan
1007;Zooplankton;Not Found;Terminos_Lagoon_243;Zooplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
