;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
900;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Sierra_Leone_137;Herbivorous zooplankton
901;Caranx hippos;Caranx hippos;126803.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Caranx;Caranx hippos;Sierra_Leone_137;Jacks
902;Carcharhinus limbatus;Carcharhinus limbatus;105793.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus limbatus;Sierra_Leone_137;L Coastal Sharks and Rays
903;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Sierra_Leone_137;L Deep Sharks and Rays
904;Epinephelus aeneus;Epinephelus aeneus;127032.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus aeneus;Sierra_Leone_137;Large Bathydem predators
905;Alepisaurus ferox;Alepisaurus ferox;126333.0;Species;accepted;Animalia;Chordata;Teleostei;Aulopiformes;Alepisauridae;Alepisaurus;Alepisaurus ferox;Sierra_Leone_137;Large Bathypelagic predators
906;Thunnus albacares;Thunnus albacares;127027.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Thunnus albacares;Sierra_Leone_137;Large Tuna
907;Demersalia invertivora;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Large demersal invert feeders
908;Piscatores demersales;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Large demersal predators
909;Thunnus albacares;Thunnus albacares;127027.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Thunnus albacares;Sierra_Leone_137;Large pelagic predators
910;Galeoides decadactylus;Galeoides decadactylus;126997.0;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Galeoides;Galeoides decadactylus;Sierra_Leone_137;Lesser African Threadfin
911;Histioteuthis reversa;Histioteuthis reversa;181381.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Histioteuthidae;Histioteuthis;Histioteuthis reversa;Sierra_Leone_137;M Bathypelagic invert feeders
912;Carcharhinus leucas;Carcharhinus leucas;105792.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus leucas;Sierra_Leone_137;M Coastal Sharks and Rays
913;Centrophorus granulosus;Centrophorus granulosus;105899.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Squaliformes;Centrophoridae;Centrophorus;Centrophorus granulosus;Sierra_Leone_137;M Deep Sharks and Rays
914;Solea senegalensis;Solea senegalensis;127159.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Soleidae;Solea;Solea senegalensis;Sierra_Leone_137;Medium demersal invert feeders
915;Piscatores demersales medii;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Medium demersal predators
916;Maurolicus muelleri;Maurolicus muelleri;127312.0;Species;accepted;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus muelleri;Sierra_Leone_137;Mesopelagics
917;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;Sierra_Leone_137;Mullets and other herbivores
918;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Sierra_Leone_137;Primary producers
919;Polydactylus quadrifilis;Polydactylus quadrifilis;276599.0;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Polydactylus;Polydactylus quadrifilis;Sierra_Leone_137;Royal Threadfin
920;Penaeoidea;Penaeoidea;106683.0;Superfamily;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Sierra_Leone_137;SM Bathydem invert feeders
921;Sardinella spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Sardinellas
922;Trachurus trecae;Trachurus trecae;126823.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trecae;Sierra_Leone_137;Scads and mackerels
923;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Sierra_Leone_137;Seabirds
924;Pinna et spatha pisces (sickle- and spadefishes);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Sickle-and spadefish
925;Vinciguerria attenuata;Vinciguerria attenuata;127302.0;Species;accepted;Animalia;Chordata;Teleostei;Stomiiformes;Vinciguerriidae;Vinciguerria;Vinciguerria attenuata;Sierra_Leone_137;Small Bathypelagic predators
926;Katsuwonus pelamis;Katsuwonus pelamis;127018.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Katsuwonus;Katsuwonus pelamis;Sierra_Leone_137;Small Tuna
927;Mullidae;Mullidae;125547.0;Family;accepted;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;None;Nan;Sierra_Leone_137;Small demersal invert feeders
928;Merluccius polli;Merluccius polli;272457.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius polli;Sierra_Leone_137;Small demersal predators
929;Sardinella aurita;Sardinella aurita;126422.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;Sardinella aurita;Sierra_Leone_137;Small pelagic invert feeders
930;Scomber colias;Scomber colias;151174.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber colias;Sierra_Leone_137;Small pelagic predators
931;Odontoceti;Odontoceti;148723.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Sierra_Leone_137;Toothed whales and dolphins
932;Chelonioidea;Chelonioidea;987094.0;Superfamily;accepted;Animalia;Chordata;None;Testudines;None;None;Nan;Sierra_Leone_137;Turtles
933;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;Detritus
934;Gadus macrocephalus;Gadus macrocephalus;254538.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus macrocephalus;Strait_of_Georgia_477;P. cod ad.
935;Gadus macrocephalus;Gadus macrocephalus;254538.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus macrocephalus;Strait_of_Georgia_477;P. cod juv.
936;Hippoglossus stenolepis;Hippoglossus stenolepis;274290.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;Strait_of_Georgia_477;P. halibut ad.
937;Hippoglossus stenolepis;Hippoglossus stenolepis;274290.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;Strait_of_Georgia_477;P. halibut juv.
938;Sebastes alutus;Sebastes alutus;254573.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Sebastes;Sebastes alutus;Strait_of_Georgia_477;Pac. Ocean perch
939;Merluccius productus;Merluccius productus;272458.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius productus;Strait_of_Georgia_477;Pac. hake
940;Atheresthes stomias;Atheresthes stomias;279792.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Strait_of_Georgia_477;arrowtooth ad.
941;Atheresthes stomias;Atheresthes stomias;279792.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Strait_of_Georgia_477;arrowtooth juv.
942;Nannopterum auritum;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;birds demer pisciv
943;Uria aalge;Uria aalge;137133.0;Species;accepted;Animalia;Chordata;Aves;Charadriiformes;Alcidae;Uria;Uria aalge;Strait_of_Georgia_477;birds pelag pisciv
944;Brachyramphus marmoratus;Brachyramphus marmoratus;254308.0;Species;accepted;Animalia;Chordata;Aves;Charadriiformes;Alcidae;Brachyramphus;Brachyramphus marmoratus;Strait_of_Georgia_477;birds zooplanktiv
945;Mytilus trossulus;Mytilus trossulus;140482.0;Species;accepted;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Mytilus trossulus;Strait_of_Georgia_477;bivalves
946;Sagitta elegans;Sagitta elegans;105450.0;Species;unaccepted;Animalia;Chaetognatha;Sagittoidea;Aphragmophora;Sagittidae;Sagitta;Sagitta elegans;Strait_of_Georgia_477;carn. zooplankton
947;Oncorhynchus tshawytscha;Oncorhynchus tshawytscha;158075.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;Strait_of_Georgia_477;chinook ad.
948;Oncorhynchus tshawytscha;Oncorhynchus tshawytscha;158075.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;Strait_of_Georgia_477;chinook juv.
949;Oncorhynchus keta;Oncorhynchus keta;127183.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;Strait_of_Georgia_477;chum
950;Oncorhynchus kisutch;Oncorhynchus kisutch;127184.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;Strait_of_Georgia_477;coho ad.
951;Oncorhynchus kisutch;Oncorhynchus kisutch;127184.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;Strait_of_Georgia_477;coho juv.
952;Cancer magister;Cancer magister;452271.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Cancridae;Cancer;Cancer magister;Strait_of_Georgia_477;crabs
953;Squalus suckleyi;Squalus suckleyi;299224.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Squaliformes;Squalidae;Squalus;Squalus suckleyi;Strait_of_Georgia_477;dogfish
954;Echinodermata;Echinodermata;1806.0;Phylum;accepted;Animalia;Echinodermata;None;None;None;None;Nan;Strait_of_Georgia_477;echinoderms
955;Pleuronectidae;Pleuronectidae;125579.0;Family;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;None;Nan;Strait_of_Georgia_477;flatfish other
956;Calanus pacificus;Calanus pacificus;196771.0;Species;alternative representation;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus pacificus;Strait_of_Georgia_477;herb. zooplankton
957;Clupea pallasii;Clupea pallasii;151159.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Strait_of_Georgia_477;herring ad.
958;Clupea pallasii;Clupea pallasii;151159.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Strait_of_Georgia_477;herring juv.
959;Aurelia labiata;Aurelia labiata;287213.0;Species;accepted;Animalia;Cnidaria;Scyphozoa;Semaeostomeae;Ulmaridae;Aurelia;Aurelia labiata;Strait_of_Georgia_477;jellies
960;Euphausia pacifica;Euphausia pacifica;237851.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia pacifica;Strait_of_Georgia_477;krill
961;Gonatus onyx;Gonatus onyx;341859.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Gonatidae;Gonatus;Gonatus onyx;Strait_of_Georgia_477;large squids
962;Ophiodon elongatus;Ophiodon elongatus;240745.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus;Strait_of_Georgia_477;lingcod
963;Zostera marina;Zostera marina;495077.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera;Zostera marina;Strait_of_Georgia_477;macrophytes
964;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Strait_of_Georgia_477;misc. pred. pelagics
965;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Strait_of_Georgia_477;misc. small demersals
966;Clupea pallasii;Clupea pallasii;151159.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Strait_of_Georgia_477;misc. small pelagics
967;Myctophidae;Myctophidae;125498.0;Family;accepted;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;None;Nan;Strait_of_Georgia_477;myctophids
968;Mysticeti;Mysticeti;148724.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Strait_of_Georgia_477;mysticetae
969;Odontoceti;Odontoceti;148723.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Strait_of_Georgia_477;odontocetae
970;Benthos;Benthosaurus;296146.0;Genus;junior subjective synonym;Animalia;Chordata;Teleostei;Aulopiformes;Ipnopidae;Benthosaurus;Nan;Strait_of_Georgia_477;other benthos
971;Lamna ditropis;Lamna ditropis;271421.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Lamniformes;Lamnidae;Lamna;Lamna ditropis;Strait_of_Georgia_477;pelagic sharks
972;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;phytoplankton
973;Oncorhynchus gorbuscha;Oncorhynchus gorbuscha;127182.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gorbuscha;Strait_of_Georgia_477;pink
974;Gadus chalcogrammus;Gadus chalcogrammus;300735.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Strait_of_Georgia_477;pollock ad.
975;Gadus chalcogrammus;Gadus chalcogrammus;300735.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Strait_of_Georgia_477;pollock juv.
976;Hydrolagus colliei;Hydrolagus colliei;271406.0;Species;accepted;Animalia;Chordata;Holocephali;Chimaeriformes;Chimaeridae;Hydrolagus;Hydrolagus colliei;Strait_of_Georgia_477;rajidae / ratfish
977;Lepidopsetta bilineata;Lepidopsetta bilineata;281305.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Lepidopsetta;Lepidopsetta bilineata;Strait_of_Georgia_477;rock sole
978;Sebastes spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;rockfish other
979;Anoplopoma fimbria;Anoplopoma fimbria;159463.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria;Strait_of_Georgia_477;sablefish ad.
980;Anoplopoma fimbria;Anoplopoma fimbria;159463.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria;Strait_of_Georgia_477;sablefish juv.
981;Lamna ditropis;Lamna ditropis;271421.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Lamniformes;Lamnidae;Lamna;Lamna ditropis;Strait_of_Georgia_477;salmon shark
982;Zalophus californianus;Zalophus californianus;255003.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus;Strait_of_Georgia_477;sea lions
983;Phoca vitulina;Phoca vitulina;137084.0;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Phoca;Phoca vitulina;Strait_of_Georgia_477;seals
984;Pandalus platyceros;Pandalus platyceros;423632.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Pandalidae;Pandalus;Pandalus platyceros;Strait_of_Georgia_477;shrimps
985;Rossia pacifica;Rossia pacifica;346432.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Sepiolida;Sepiolidae;Rossia;Rossia pacifica;Strait_of_Georgia_477;small squids
986;Oncorhynchus nerka;Oncorhynchus nerka;254569.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus nerka;Strait_of_Georgia_477;sockeye
987;Limanda aspera;Limanda aspera;254562.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Limanda;Limanda aspera;Strait_of_Georgia_477;yellowfin sole
988;Ariidae;Ariidae;154659.0;Family;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;None;Nan;Terminos_Lagoon_243;Ariidae
989;Thalassia testudinum;Thalassia testudinum;374720.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Hydrocharitaceae;Thalassia;Thalassia testudinum;Terminos_Lagoon_243;Benthic autotrophs
990;Brachyura;Brachyura;106673.0;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Terminos_Lagoon_243;Brachyurans
991;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Terminos_Lagoon_243;Detritus
992;Engraulidae;Engraulidae;125465.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;None;Nan;Terminos_Lagoon_243;Engraulidae
993;Gerreidae;Gerreidae;151456.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;None;Nan;Terminos_Lagoon_243;Gerreidae
994;Haemulidae;Haemulidae;125538.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;None;Nan;Terminos_Lagoon_243;Haemulidae
995;Lutjanidae;Lutjanidae;151453.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;None;Nan;Terminos_Lagoon_243;Lutjanidae
996;Nematoda;Nematoda;799.0;Phylum;accepted;Animalia;Nematoda;None;None;None;None;Nan;Terminos_Lagoon_243;Meiofauna
997;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Terminos_Lagoon_243;Microcrustaceans
998;Mollusca;Mollusca;51.0;Phylum;accepted;Animalia;Mollusca;None;None;None;None;Nan;Terminos_Lagoon_243;Molluscs
999;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Terminos_Lagoon_243;Other fish
1000;Invertebrata;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Terminos_Lagoon_243;Other macroinvertebrates
1001;Penaeidae;Penaeidae;106727.0;Family;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;None;Nan;Terminos_Lagoon_243;Penaeids
1002;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Terminos_Lagoon_243;Phytoplankton
1003;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Terminos_Lagoon_243;Polychaetes
1004;Sciaenidae;Sciaenidae;125558.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan;Terminos_Lagoon_243;Scianidae
1005;Sparidae;Sparidae;125564.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;None;Nan;Terminos_Lagoon_243;Sparidae
1006;Tetraodontidae;Tetraodontidae;125612.0;Family;accepted;Animalia;Chordata;Teleostei;Tetraodontiformes;Tetraodontidae;None;Nan;Terminos_Lagoon_243;Tetraodontidae
1007;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Terminos_Lagoon_243;Zooplankton
