;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
977;Lepidopsetta bilineata;Lepidopsetta bilineata;281305.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Lepidopsetta;Lepidopsetta bilineata;Strait_of_Georgia_477;rock sole
978;Sebastes spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;rockfish other
979;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;sablefish ad.
980;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;sablefish juv.
981;Lamna ditropis;Lamna ditropis;271421.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Lamniformes;Lamnidae;Lamna;Lamna ditropis;Strait_of_Georgia_477;salmon shark
982;Otariidae;Otariidae;231386.0;Family;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;None;Nan;Strait_of_Georgia_477;sea lions
983;Phocidae;Phocidae;136976.0;Family;accepted;Animalia;Chordata;Mammalia;Carnivora;Phocidae;None;Nan;Strait_of_Georgia_477;seals
984;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Strait_of_Georgia_477;shrimps
985;Loliginidae;Loliginidae;11734.0;Family;accepted;Animalia;Mollusca;Cephalopoda;Myopsida;Loliginidae;None;Nan;Strait_of_Georgia_477;small squids
986;Oncorhynchus nerka;Oncorhynchus nerka;254569.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus nerka;Strait_of_Georgia_477;sockeye
987;Limanda aspera;Limanda aspera;254562.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Limanda;Limanda aspera;Strait_of_Georgia_477;yellowfin sole
988;Ariidae;Ariidae;154659.0;Family;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;None;Nan;Terminos_Lagoon_243;Ariidae
989;Plantae (Seagrasses, Mangroves, Macroalgae);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Terminos_Lagoon_243;Benthic autotrophs
990;Brachyura;Brachyura;106673.0;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Terminos_Lagoon_243;Brachyurans
991;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Terminos_Lagoon_243;Detritus
992;Engraulidae;Engraulidae;125465.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;None;Nan;Terminos_Lagoon_243;Engraulidae
993;Gerreidae;Gerreidae;151456.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;None;Nan;Terminos_Lagoon_243;Gerreidae
994;Haemulidae;Haemulidae;125538.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;None;Nan;Terminos_Lagoon_243;Haemulidae
995;Lutjanidae;Lutjanidae;151453.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;None;Nan;Terminos_Lagoon_243;Lutjanidae
996;Meiofauna;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Terminos_Lagoon_243;Meiofauna
997;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Terminos_Lagoon_243;Microcrustaceans
998;Mollusca;Mollusca;51.0;Phylum;accepted;Animalia;Mollusca;None;None;None;None;Nan;Terminos_Lagoon_243;Molluscs
999;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Terminos_Lagoon_243;Other fish
1000;Invertebrata;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Terminos_Lagoon_243;Other macroinvertebrates
1001;Penaeus;Penaeus;106822.0;Genus;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Nan;Terminos_Lagoon_243;Penaeids
1002;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Terminos_Lagoon_243;Phytoplankton
1003;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Terminos_Lagoon_243;Polychaetes
1004;Scianidae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Terminos_Lagoon_243;Scianidae
1005;Sparidae;Sparidae;125564.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;None;Nan;Terminos_Lagoon_243;Sparidae
1006;Tetraodontidae;Tetraodontidae;125612.0;Family;accepted;Animalia;Chordata;Teleostei;Tetraodontiformes;Tetraodontidae;None;Nan;Terminos_Lagoon_243;Tetraodontidae
1007;Zooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Terminos_Lagoon_243;Zooplankton
