Unnamed: 0;file_name;node;IsAlive_chatgpt;Taxonomic Level_chatgpt;class_chatgpt_separate_session;family_chatgpt_separate_session;genus_chatgpt_separate_session;kingdom_chatgpt_separate_session;order_chatgpt_separate_session;phylum_chatgpt_separate_session;species_chatgpt_separate_session;IsAlive_x;kingdom_chatgpt;phylum_chatgpt;class_chatgpt;order_chatgpt;family_chatgpt;genus_chatgpt;species_chatgpt;kingdom_baseline;phylum_baseline;class_baseline;order_baseline;family_baseline;genus_baseline;species_baseline;IsAlive_y
606.0;jurien_bay_456;small coastal sharks;True;Order;Chondrichthyes;;;Animalia;Carcharhiniformes;Chordata;;True;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Galeorhinus;Galeorhinus australis;Animalia;Chordata;Elasmobranchii;;;;;True
603.0;jurien_bay_456;small gastropods;True;Class;Gastropoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Gastropoda;;;;;Animalia;Mollusca;Gastropoda;;;;;True
607.0;jurien_bay_456;small mobil epifauna;True;Class;Malacostraca;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Amphipoda;;;;Animalia;;;;;;;True
608.0;jurien_bay_456;small mobile herbivores;True;Class;Gastropoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Gastropoda;;;;;Animalia;;;;;;;True
605.0;jurien_bay_456;small zooplankton;True;Class;Copepoda;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;;;Oithona (representative);;Animalia;;;;;;;True
609.0;jurien_bay_456;squid;True;Order;Cephalopoda;;;Animalia;Teuthida;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Teuthida;Ommastrephidae;Nototodarus;Nototodarus gouldi;Animalia;Mollusca;Cephalopoda;;;;;True
610.0;jurien_bay_456;surface diving birds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Suliformes;Sulidae;Morus;Morus serrator;Animalia;Chordata;Aves;;;;;True
611.0;jurien_bay_456;turfs;True;Class;Ulvophyceae;;;Plantae;;Chlorophyta;;True;Plantae;Chlorophyta;Ulvophyceae;Cladophorales;Cladophoraceae;Cladophora;Cladophora spp.;Plantae;;;;;;;True
613.0;jurien_bay_456;western foxfish;True;Genus;Actinopterygii;Labridae;Bodianus;Animalia;Labriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Labriformes;Labridae;Bodianus;vulpinus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;Bodianus;Bodianus frenchii;True
617.0;mauritania_650;bathydem s inv;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Munididae;Munida;Munida rugosa;Animalia;;;;;;;True
618.0;mauritania_650;bathydem s pred;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Scorpaenidae;Helicolenus;Helicolenus dactylopterus;Animalia;;;;;;;True
619.0;mauritania_650;cephalopodes comm;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Octopus vulgaris;Animalia;Mollusca;Cephalopoda;;;;;True
620.0;mauritania_650;cephalopodes non-comm;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Teuthida;Loliginidae;Loligo;Loligo vulgaris;Animalia;Mollusca;Cephalopoda;;;;;True
621.0;mauritania_650;chinchards;True;Genus;Actinopterygii;Carangidae;Trachurus;Animalia;Carangiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Carangiformes;Carangidae;Trachurus;;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;;;True
622.0;mauritania_650;clupeides;True;Family;Actinopterygii;Clupeidae;;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;;;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;;;True
623.0;mauritania_650;crustaces comm;True;Class;Malacostraca;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus notialis;Animalia;Arthropoda;;;;;;True
624.0;mauritania_650;crustaces non-comm;True;Class;Malacostraca;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Amphipoda;Corophiidae (representative) / multiple families;Corophium (representative) / mixed;Corophium volutator (representative) / mixed;Animalia;Arthropoda;;;;;;True
625.0;mauritania_650;dauphins;True;Family;Mammalia;Delphinidae;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;;;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
626.0;mauritania_650;dem l inv;True;Phylum;;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Octopus vulgaris;Animalia;;;;;;;True
627.0;mauritania_650;dem l pred;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Epinephelidae;Epinephelus;Epinephelus aeneus;Animalia;;;;;;;True
628.0;mauritania_650;dem m inv;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;;;;Animalia;;;;;;;True
629.0;mauritania_650;dem m pred;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius merluccius;Animalia;;;;;;;True
630.0;mauritania_650;dem s inv;True;Phylum;;;;Animalia;;Annelida;;True;Animalia;Annelida;Polychaeta;;;;;Animalia;;;;;;;True
631.0;mauritania_650;dem s pred;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mullus;Mullus barbatus;Animalia;;;;;;;True
632.0;mauritania_650;macrobenthos;True;Phylum;;;;Animalia;;;;True;Animalia;;;;;;;Animalia;;;;;;;True
633.0;mauritania_650;macrozooplancton;True;Class;Malacostraca (representative for euphausiids) / mixed;;;Animalia;;Arthropoda (for crustacean components) / Chaetognatha (for arrow worms) - aggregated;;True;Animalia;Arthropoda (for crustacean components) / Chaetognatha (for arrow worms) - aggregated;Malacostraca (representative for euphausiids) / mixed;Euphausiacea (representative) / mixed;Euphausiidae (representative) / mixed;Euphausia (representative);Euphausia spp. (aggregated);Animalia;;;;;;;True
634.0;mauritania_650;maquereau;True;Genus;Actinopterygii;Scombridae;Scomber;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Scomber;Scomber colias;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;;True
635.0;mauritania_650;merlu;True;Genus;Actinopterygii;Merlucciidae;Merluccius;Animalia;Gadiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merlucciidae;Merluccius;Merluccius polli;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;;True
636.0;mauritania_650;meso zooplancton;True;Class;Copepoda;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus helgolandicus;Animalia;;;;;;;True
637.0;mauritania_650;mesopel inv;True;Phylum;;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Todarodes;Todarodes sagittatus;Animalia;;;;;;;True
638.0;mauritania_650;mesopel pred;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Ceratoscopelus;Ceratoscopelus maderensis;Animalia;;;;;;;True
639.0;mauritania_650;micro zooplancton;True;Class;Copepoda;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Cyclopoida;Oithonidae;Oithona;Oithona nana;Animalia;;;;;;;True
640.0;mauritania_650;mugilides;True;Family;Actinopterygii;Mugilidae;;Animalia;Mugiliformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;;;True
641.0;mauritania_650;oiseaux;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;;;;Animalia;Chordata;Aves;;;;;True
642.0;mauritania_650;orque;True;Species;Mammalia;Delphinidae;Orcinus;Animalia;Cetacea;Chordata;Orcinus orca;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;Orcinus orca;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Orcinus;Orcinus orca;True
643.0;mauritania_650;pel l inv;True;Order;Cephalopoda;;;Animalia;Oegopsida;Mollusca;;True;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Todarodes;;Animalia;;;;;;;True
644.0;mauritania_650;pel l pred;True;Order;Actinopterygii;;;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Thunnus;;Animalia;;;;;;;True
645.0;mauritania_650;pel m planc;True;Family;Actinopterygii;Clupeidae;;Animalia;Clupeiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinella;Sardinella aurita;Animalia;;;;;;;True
647.0;mauritania_650;raie m;True;Family;Chondrichthyes;Rajidae;;Animalia;Rajiformes;Chordata;;True;Animalia;Chordata;Chondrichthyes;Rajiformes;Rajidae;Raja;;Animalia;Chordata;Elasmobranchii;;;;;True
648.0;mauritania_650;sabres;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Trichiuridae;Trichiurus;;Animalia;Chordata;Teleostei;Scombriformes;Trichiuridae;;;True
615.0;mauritania_650;selaciens l inv;True;Order;Chondrichthyes;;;Animalia;Carcharhiniformes;Chordata;;True;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;;;;Animalia;Chordata;Elasmobranchii;;;;;True
616.0;mauritania_650;selaciens l pred;True;Order;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;;;;;Animalia;Chordata;Elasmobranchii;;;;;True
649.0;mauritania_650;sparides comm;True;Family;Actinopterygii;Sparidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Diplodus;Diplodus bellottii;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
650.0;mauritania_650;thon cotier;True;Genus;Actinopterygii;Scombridae;Auxis;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Auxis;Auxis thazard;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;True
651.0;mauritania_650;thon hauturier;True;Genus;Actinopterygii;Scombridae;Thunnus;Animalia;Scombriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Thunnus;Thunnus alalunga;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;;;True
659.0;mississippi_river_delta_779;adult atlantic croaker;True;Species;Actinopterygii;Sciaenidae;Micropogonias;Animalia;Perciformes;Chordata;Micropogonias undulatus;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Micropogonias;Micropogonias undulatus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Micropogonias;Micropogonias undulatus;True
660.0;mississippi_river_delta_779;adult bay anchovy;True;Species;Actinopterygii;Engraulidae;Anchoa;Animalia;Clupeiformes;Chordata;Anchoa mitchilli;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;True
661.0;mississippi_river_delta_779;adult black drum;True;Species;Actinopterygii;Sciaenidae;Pogonias;Animalia;Perciformes;Chordata;Pogonias cromis;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Pogonias;Pogonias cromis;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pogonias;Pogonias cromis;True
662.0;mississippi_river_delta_779;adult blue catfish;True;Species;Actinopterygii;Ictaluridae;Ictalurus;Animalia;Siluriformes;Chordata;Ictalurus furcatus;True;Animalia;Chordata;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;Ictalurus furcatus;Animalia;Chordata;Teleostei;Siluriformes;Ictaluridae;Ictalurus;Ictalurus furcatus;True
663.0;mississippi_river_delta_779;adult blue crab;True;Species;Malacostraca;Portunidae;Callinectes;Animalia;Decapoda;Arthropoda;Callinectes sapidus;True;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;True
664.0;mississippi_river_delta_779;adult brown shrimp;True;Species;Malacostraca;Penaeidae;Farfantepenaeus;Animalia;Decapoda;Arthropoda;Farfantepenaeus aztecus;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus aztecus;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Farfantepenaeus) aztecus;True
665.0;mississippi_river_delta_779;adult gizzard shad;True;Species;Actinopterygii;Clupeidae;Dorosoma;Animalia;Clupeiformes;Chordata;Dorosoma cepedianum;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Dorosoma;Dorosoma cepedianum;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma cepedianum;True
666.0;mississippi_river_delta_779;adult grey snapper;True;Species;Actinopterygii;Lutjanidae;Lutjanus;Animalia;Perciformes;Chordata;Lutjanus griseus;True;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus griseus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus griseus;True
667.0;mississippi_river_delta_779;adult gulf menhaden;True;Species;Actinopterygii;Clupeidae;Brevoortia;Animalia;Clupeiformes;Chordata;Brevoortia patronus;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Brevoortia;Brevoortia patronus;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Brevoortia;Brevoortia patronus;True
668.0;mississippi_river_delta_779;adult gulf sturgeon;True;Species;Actinopterygii;Acipenseridae;Acipenser;Animalia;Acipenseriformes;Chordata;Acipenser oxyrinchus desotoi;True;Animalia;Chordata;Actinopterygii;Acipenseriformes;Acipenseridae;Acipenser;Acipenser oxyrinchus desotoi;Animalia;Chordata;Chondrostei;Acipenseriformes;Acipenseridae;Acipenser;Acipenser desotoi;True
669.0;mississippi_river_delta_779;adult largemouth bass;True;Species;Actinopterygii;Centrarchidae;Micropterus;Animalia;Perciformes;Chordata;Micropterus salmoides;True;Animalia;Chordata;Actinopterygii;Perciformes;Centrarchidae;Micropterus;Micropterus salmoides;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Micropterus;Micropterus salmoides;True
670.0;mississippi_river_delta_779;adult pinfish;True;Species;Actinopterygii;Sparidae;Lagodon;Animalia;Perciformes;Chordata;Lagodon rhomboides;True;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Lagodon;Lagodon rhomboides;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Lagodon;Lagodon rhomboides;True
671.0;mississippi_river_delta_779;adult red drum;True;Species;Actinopterygii;Sciaenidae;Sciaenops;Animalia;Perciformes;Chordata;Sciaenops ocellatus;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Sciaenops;Sciaenops ocellatus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Sciaenops;Sciaenops ocellatus;True
672.0;mississippi_river_delta_779;adult sand seatrout;True;Genus;Actinopterygii;Sciaenidae;Cynoscion;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Cynoscion;Cynoscion arenarius;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion arenarius;True
673.0;mississippi_river_delta_779;adult sea catfish;True;Family;Actinopterygii;Ariidae;;Animalia;Siluriformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Siluriformes;Ariidae;Ariopsis;Ariopsis felis;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;;;True
674.0;mississippi_river_delta_779;adult sharks;True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus leucas;True
675.0;mississippi_river_delta_779;adult sheepshead;True;Species;Actinopterygii;Sparidae;Archosargus;Animalia;Perciformes;Chordata;Archosargus probatocephalus;True;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Archosargus;Archosargus probatocephalus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Archosargus;Archosargus probatocephalus;True
676.0;mississippi_river_delta_779;adult silver perch;True;Species;Actinopterygii;Sciaenidae;Bairdiella;Animalia;Perciformes;Chordata;Bairdiella chrysoura;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Bairdiella;Bairdiella chrysoura;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Bairdiella;Bairdiella chrysoura;True
677.0;mississippi_river_delta_779;adult southern flounder;True;Species;Actinopterygii;Paralichthyidae;Paralichthys;Animalia;Pleuronectiformes;Chordata;Paralichthys lethostigma;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys lethostigma;Animalia;Chordata;Teleostei;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys lethostigma;True
678.0;mississippi_river_delta_779;adult spot;True;Species;Actinopterygii;Sciaenidae;Leiostomus;Animalia;Perciformes;Chordata;Leiostomus xanthurus;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Leiostomus;Leiostomus xanthurus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Leiostomus;Leiostomus xanthurus;True
679.0;mississippi_river_delta_779;adult spotted seatrout;True;Species;Actinopterygii;Sciaenidae;Cynoscion;Animalia;Perciformes;Chordata;Cynoscion nebulosus;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Cynoscion;Cynoscion nebulosus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion nebulosus;True
680.0;mississippi_river_delta_779;adult striped mullet;True;Species;Actinopterygii;Mugilidae;Mugil;Animalia;Mugiliformes;Chordata;Mugil cephalus;True;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;True
681.0;mississippi_river_delta_779;adult sunfishes;True;Family;Actinopterygii;Centrarchidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus;Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Lepomis;;True
682.0;mississippi_river_delta_779;adult threadfin shad;True;Species;Actinopterygii;Clupeidae;Dorosoma;Animalia;Clupeiformes;Chordata;Dorosoma petenense;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Dorosoma;Dorosoma petenense;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma petenense;True
683.0;mississippi_river_delta_779;adult white shrimp;True;Species;Malacostraca;Penaeidae;Litopenaeus;Animalia;Decapoda;Arthropoda;Litopenaeus setiferus;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Litopenaeus;Litopenaeus setiferus;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Litopenaeus) setiferus;True
652.0;mississippi_river_delta_779;benthic algae;True;Phylum;;;;Plantae;;Chlorophyta;;True;Plantae;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva lactuca;Plantae;;;;;;;True
684.0;mississippi_river_delta_779;benthic crustaceans;True;Class;Malacostraca;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Various;Various;Gammarus;Gammarus mucronatus;Animalia;Arthropoda;;;;;;True
685.0;mississippi_river_delta_779;dolphins;True;Family;Mammalia;Delphinidae;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Tursiops;Tursiops truncatus;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Tursiops;Tursiops truncatus;True
686.0;mississippi_river_delta_779;grass shrimp;True;Genus;Malacostraca;Palaemonidae;Palaemonetes;Animalia;Decapoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;Palaemonetes pugio;Animalia;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Palaemon;;True
687.0;mississippi_river_delta_779;juvenile bay anchovy;True;Species;Actinopterygii;Engraulidae;Anchoa;Animalia;Clupeiformes;Chordata;Anchoa mitchilli;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Anchoa;Anchoa mitchilli;True
688.0;mississippi_river_delta_779;juvenile black drum;True;Species;Actinopterygii;Sciaenidae;Pogonias;Animalia;Perciformes;Chordata;Pogonias cromis;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Pogonias;Pogonias cromis;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pogonias;Pogonias cromis;True
689.0;mississippi_river_delta_779;juvenile blue catfish;True;Species;Actinopterygii;Ictaluridae;Ictalurus;Animalia;Siluriformes;Chordata;Ictalurus furcatus;True;Animalia;Chordata;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;Ictalurus furcatus;Animalia;Chordata;Teleostei;Siluriformes;Ictaluridae;Ictalurus;Ictalurus furcatus;True
690.0;mississippi_river_delta_779;juvenile blue crab;True;Species;Malacostraca;Portunidae;Callinectes;Animalia;Decapoda;Arthropoda;Callinectes sapidus;True;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes sapidus;True
691.0;mississippi_river_delta_779;juvenile brown shrimp;True;Species;Malacostraca;Penaeidae;Farfantepenaeus;Animalia;Decapoda;Arthropoda;Farfantepenaeus aztecus;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus aztecus;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Farfantepenaeus) aztecus;True
692.0;mississippi_river_delta_779;juvenile croaker;True;Species;Actinopterygii;Sciaenidae;Micropogonias;Animalia;Perciformes;Chordata;Micropogonias undulatus;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Micropogonias;Micropogonias undulatus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Micropogonias;Micropogonias undulatus;True
693.0;mississippi_river_delta_779;juvenile gizzard shad;True;Species;Actinopterygii;Clupeidae;Dorosoma;Animalia;Clupeiformes;Chordata;Dorosoma cepedianum;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Dorosoma;Dorosoma cepedianum;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Dorosoma;Dorosoma cepedianum;True
694.0;mississippi_river_delta_779;juvenile grey snapper;True;Species;Actinopterygii;Lutjanidae;Lutjanus;Animalia;Perciformes;Chordata;Lutjanus griseus;True;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus griseus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Lutjanus griseus;True
